,Name,Sales,Dollar Volume,Average Price,Median Price,New listings,SNLR,Active listings,MI,Avg SP/LP,Avg DOM,year,month,day,date
4051,Toronto C03,49.0,115110408.0,2349192.0,1325000.0,102.0,56.3,90.0,2.0,96.0,29.0,2020,6,15,2020-06-15
4052,Toronto C04,67.0,131836616.0,1967711.0,1800000.0,170.0,52.7,144.0,2.3,101.0,23.0,2020,6,15,2020-06-15
4053,Toronto C06,25.0,23834800.0,953392.0,680000.0,62.0,53.9,63.0,2.3,100.0,25.0,2020,6,15,2020-06-15
4054,Toronto C07,65.0,56977538.0,876578.0,697000.0,168.0,56.2,179.0,2.3,99.0,21.0,2020,6,15,2020-06-15
4055,Toronto C08,174.0,139694632.0,802843.0,692750.0,542.0,55.4,498.0,1.8,100.0,25.0,2020,6,15,2020-06-15
4056,Toronto C09,22.0,47509400.0,2159518.0,1975000.0,53.0,54.5,61.0,2.5,99.0,30.0,2020,6,15,2020-06-15
4057,Toronto C10,76.0,79440576.0,1045271.0,779500.0,141.0,61.0,117.0,1.5,102.0,23.0,2020,6,15,2020-06-15
4058,Toronto C11,46.0,65740060.0,1429132.0,1125000.0,82.0,59.8,74.0,1.8,101.0,18.0,2020,6,15,2020-06-15
4059,Toronto C12,34.0,87090888.0,2561497.0,2500000.0,101.0,35.8,129.0,6.6,95.0,32.0,2020,6,15,2020-06-15
4060,Toronto C13,59.0,62073999.0,1052102.0,830000.0,133.0,60.7,119.0,2.0,100.0,18.0,2020,6,15,2020-06-15
4061,Toronto C14,87.0,78666062.0,904208.0,695000.0,219.0,57.8,233.0,2.3,98.0,23.0,2020,6,15,2020-06-15
4062,Toronto C15,105.0,99142932.0,944218.0,675800.0,245.0,62.0,263.0,1.9,99.0,26.0,2020,6,15,2020-06-15
4063,Toronto East,752.0,696539076.0,926249.0,855278.0,1366.0,67.7,884.0,1.2,104.0,17.0,2020,6,15,2020-06-15
4064,Toronto E01,80.0,97175239.0,1214690.0,1202500.0,149.0,68.4,75.0,0.8,113.0,10.0,2020,6,15,2020-06-15
4065,Toronto E02,72.0,92546520.0,1285368.0,1187461.0,129.0,57.5,78.0,1.1,104.0,16.0,2020,6,15,2020-06-15
4066,Toronto E03,89.0,101957189.0,1145586.0,1081014.0,161.0,65.1,97.0,1.1,107.0,11.0,2020,6,15,2020-06-15
4067,Toronto E04,97.0,77977732.0,803894.0,800000.0,174.0,71.3,95.0,1.1,101.0,16.0,2020,6,15,2020-06-15
4068,Toronto E05,61.0,48035176.0,787462.0,710000.0,121.0,71.4,97.0,1.2,102.0,18.0,2020,6,15,2020-06-15
4069,Toronto E06,37.0,42450750.0,1147318.0,890000.0,65.0,59.4,47.0,1.7,102.0,20.0,2020,6,15,2020-06-15
4070,Toronto E07,49.0,34744400.0,709069.0,630000.0,115.0,74.6,82.0,1.1,105.0,18.0,2020,6,15,2020-06-15
4071,Toronto E08,63.0,54988489.0,872833.0,820000.0,121.0,59.8,98.0,1.8,100.0,25.0,2020,6,15,2020-06-15
4072,Toronto E09,77.0,51450553.0,668189.0,687500.0,137.0,75.2,85.0,0.9,102.0,22.0,2020,6,15,2020-06-15
4073,Toronto E10,58.0,50540100.0,871381.0,878500.0,88.0,65.2,63.0,1.7,101.0,20.0,2020,6,15,2020-06-15
4074,TRREB Total,11081.0,10457254121.0,943710.0,810000.0,17956.0,61.0,15018.0,1.8,101.0,25.0,2020,7,15,2020-07-15
4075,City of Toronto Total,3577.0,3638954125.0,1017320.0,810000.0,6930.0,59.2,6129.0,1.7,102.0,23.0,2020,7,15,2020-07-15
4076,Toronto West,1018.0,960650536.0,943665.0,820000.0,1726.0,63.6,1381.0,1.5,102.0,22.0,2020,7,15,2020-07-15
4077,Toronto W01,78.0,97677626.0,1252277.0,1085119.0,130.0,64.7,79.0,1.1,104.0,18.0,2020,7,15,2020-07-15
4078,Toronto W02,127.0,152482785.0,1200652.0,1175000.0,159.0,71.9,66.0,0.9,108.0,16.0,2020,7,15,2020-07-15
4079,Toronto W03,65.0,59713400.0,918668.0,880000.0,91.0,66.6,58.0,1.2,104.0,19.0,2020,7,15,2020-07-15
4080,Toronto W04,98.0,74844055.0,763715.0,690000.0,181.0,58.8,161.0,1.8,100.0,23.0,2020,7,15,2020-07-15
4081,Toronto W05,125.0,87540950.0,700328.0,749500.0,194.0,67.7,164.0,1.5,100.0,24.0,2020,7,15,2020-07-15
4082,Toronto W06,184.0,158010354.0,858752.0,720000.0,351.0,59.8,335.0,1.8,100.0,25.0,2020,7,15,2020-07-15
4083,Toronto W07,26.0,36676400.0,1410631.0,1334000.0,37.0,62.3,30.0,1.5,102.0,17.0,2020,7,15,2020-07-15
4084,Toronto W08,181.0,194807065.0,1076282.0,750000.0,358.0,60.9,304.0,1.6,101.0,25.0,2020,7,15,2020-07-15
4085,Toronto W09,49.0,44148450.0,900989.0,960000.0,76.0,59.7,72.0,1.8,101.0,25.0,2020,7,15,2020-07-15
4086,Toronto W10,85.0,54749451.0,644111.0,570000.0,149.0,69.6,112.0,1.3,102.0,20.0,2020,7,15,2020-07-15
4087,Toronto Central,1590.0,1794203526.0,1128430.0,767000.0,3715.0,53.3,3796.0,2.1,100.0,26.0,2020,7,15,2020-07-15
4088,Toronto C01,478.0,396104269.0,828670.0,725000.0,1352.0,51.4,1321.0,2.0,102.0,24.0,2020,7,15,2020-07-15
4089,Toronto C02,80.0,147234443.0,1840431.0,1397000.0,201.0,47.3,241.0,2.6,98.0,33.0,2020,7,15,2020-07-15
4090,Toronto C03,68.0,97858644.0,1439098.0,1155000.0,103.0,57.3,96.0,1.9,103.0,26.0,2020,7,15,2020-07-15
4091,Toronto C04,76.0,166660246.0,2192898.0,1941500.0,137.0,51.7,137.0,2.3,99.0,26.0,2020,7,15,2020-07-15
4092,Toronto C06,44.0,44608118.0,1013821.0,877500.0,74.0,53.4,68.0,2.2,101.0,33.0,2020,7,15,2020-07-15
4093,Toronto C07,86.0,107530629.0,1250356.0,880500.0,201.0,54.2,206.0,2.3,100.0,28.0,2020,7,15,2020-07-15
4094,Toronto C08,220.0,182879546.0,831271.0,730000.0,570.0,51.7,595.0,1.9,100.0,24.0,2020,7,15,2020-07-15
4095,Toronto C09,23.0,74532000.0,3240522.0,2700000.0,57.0,51.7,72.0,2.5,98.0,28.0,2020,7,15,2020-07-15
4096,Toronto C10,79.0,73276832.0,927555.0,689000.0,159.0,58.1,136.0,1.6,101.0,25.0,2020,7,15,2020-07-15
4097,Toronto C11,62.0,74298036.0,1198355.0,857500.0,77.0,62.2,61.0,1.6,101.0,20.0,2020,7,15,2020-07-15
4098,Toronto C12,36.0,107664252.0,2990674.0,2275000.0,88.0,35.8,148.0,6.2,95.0,48.0,2020,7,15,2020-07-15
4099,Toronto C13,76.0,81214201.0,1068608.0,761000.0,138.0,59.1,128.0,2.0,98.0,26.0,2020,7,15,2020-07-15
4100,Toronto C14,116.0,115721056.0,997595.0,651000.0,282.0,56.3,309.0,2.3,98.0,27.0,2020,7,15,2020-07-15
4101,Toronto C15,146.0,124621254.0,853570.0,667250.0,276.0,61.7,278.0,1.8,100.0,25.0,2020,7,15,2020-07-15
4102,Toronto East,969.0,884100063.0,912384.0,856000.0,1489.0,67.4,952.0,1.1,105.0,18.0,2020,7,15,2020-07-15
4103,Toronto E01,100.0,124226864.0,1242269.0,1185000.0,146.0,67.4,65.0,0.8,112.0,12.0,2020,7,15,2020-07-15
4104,Toronto E02,94.0,116762472.0,1242154.0,1250000.0,139.0,57.4,70.0,1.1,106.0,17.0,2020,7,15,2020-07-15
4105,Toronto E03,107.0,123010173.0,1149628.0,1122000.0,174.0,64.6,107.0,1.1,106.0,19.0,2020,7,15,2020-07-15
4106,Toronto E04,112.0,85652745.0,764757.0,774000.0,160.0,71.6,101.0,1.0,105.0,16.0,2020,7,15,2020-07-15
4107,Toronto E05,97.0,78339439.0,807623.0,718000.0,148.0,69.8,107.0,1.2,102.0,22.0,2020,7,15,2020-07-15
4108,Toronto E06,39.0,38160200.0,978467.0,916000.0,80.0,60.0,63.0,1.6,99.0,20.0,2020,7,15,2020-07-15
4109,Toronto E07,80.0,55465576.0,693320.0,575000.0,146.0,72.3,105.0,1.1,103.0,18.0,2020,7,15,2020-07-15
4110,Toronto E08,71.0,58992789.0,830884.0,785000.0,102.0,61.6,86.0,1.7,101.0,24.0,2020,7,15,2020-07-15
4111,Toronto E09,114.0,83514067.0,732580.0,803500.0,167.0,73.5,98.0,0.8,105.0,16.0,2020,7,15,2020-07-15
4112,Toronto E10,59.0,52794438.0,894821.0,855000.0,99.0,66.2,75.0,1.6,102.0,22.0,2020,7,15,2020-07-15
4113,TRREB Total,10775.0,10251376755.0,951404.0,821000.0,18491.0,60.3,16662.0,1.7,101.0,24.0,2020,8,15,2020-08-15
4114,City of Toronto Total,3365.0,3407083747.0,1012506.0,815000.0,7391.0,56.6,7211.0,1.7,102.0,24.0,2020,8,15,2020-08-15
4115,Toronto West,939.0,851147040.0,906440.0,802700.0,1733.0,61.9,1557.0,1.5,103.0,23.0,2020,8,15,2020-08-15
4116,Toronto W01,50.0,47119500.0,942390.0,738750.0,113.0,61.1,97.0,1.1,108.0,20.0,2020,8,15,2020-08-15
4117,Toronto W02,90.0,103366561.0,1148517.0,1116700.0,134.0,71.8,77.0,0.8,108.0,15.0,2020,8,15,2020-08-15
4118,Toronto W03,76.0,68350387.0,899347.0,875750.0,131.0,64.4,75.0,1.2,105.0,20.0,2020,8,15,2020-08-15
4119,Toronto W04,99.0,79844651.0,806512.0,746000.0,179.0,58.9,180.0,1.8,102.0,25.0,2020,8,15,2020-08-15
4120,Toronto W05,112.0,88083000.0,786455.0,783500.0,219.0,65.7,215.0,1.5,100.0,21.0,2020,8,15,2020-08-15
4121,Toronto W06,168.0,142783717.0,849903.0,743500.0,357.0,57.2,377.0,1.9,101.0,26.0,2020,8,15,2020-08-15
4122,Toronto W07,26.0,36000399.0,1384631.0,1274500.0,58.0,59.0,36.0,1.5,104.0,13.0,2020,8,15,2020-08-15
4123,Toronto W08,184.0,191175150.0,1038995.0,692500.0,341.0,59.2,315.0,1.6,100.0,25.0,2020,8,15,2020-08-15
4124,Toronto W09,42.0,34249325.0,815460.0,823550.0,84.0,59.2,85.0,1.8,103.0,26.0,2020,8,15,2020-08-15
4125,Toronto W10,92.0,60174350.0,654069.0,541500.0,117.0,70.0,100.0,1.2,101.0,25.0,2020,8,15,2020-08-15
4126,Toronto Central,1441.0,1652232229.0,1146587.0,755000.0,3995.0,49.9,4510.0,2.2,99.0,28.0,2020,8,15,2020-08-15
4127,Toronto C01,402.0,350032465.0,870728.0,707500.0,1338.0,47.0,1579.0,2.2,102.0,28.0,2020,8,15,2020-08-15
4128,Toronto C02,75.0,123787654.0,1650502.0,1260000.0,239.0,44.0,298.0,2.8,100.0,32.0,2020,8,15,2020-08-15
4129,Toronto C03,43.0,67351128.0,1566305.0,1230000.0,98.0,55.3,108.0,1.9,101.0,23.0,2020,8,15,2020-08-15
4130,Toronto C04,74.0,151415475.0,2046155.0,1842500.0,151.0,52.0,149.0,2.1,100.0,29.0,2020,8,15,2020-08-15
4131,Toronto C06,43.0,50070313.0,1164426.0,1038000.0,89.0,51.0,78.0,2.2,101.0,25.0,2020,8,15,2020-08-15
4132,Toronto C07,103.0,94771868.0,920115.0,705000.0,240.0,52.8,254.0,2.3,101.0,26.0,2020,8,15,2020-08-15
4133,Toronto C08,189.0,145577870.0,770253.0,675000.0,657.0,46.7,726.0,2.1,101.0,28.0,2020,8,15,2020-08-15
4134,Toronto C09,32.0,86459438.0,2701857.0,2067500.0,59.0,51.9,74.0,2.5,97.0,38.0,2020,8,15,2020-08-15
4135,Toronto C10,58.0,60783255.0,1047987.0,754000.0,192.0,53.2,190.0,1.7,100.0,22.0,2020,8,15,2020-08-15
4136,Toronto C11,46.0,49329930.0,1072390.0,588500.0,77.0,60.8,67.0,1.7,103.0,18.0,2020,8,15,2020-08-15
4137,Toronto C12,35.0,131488300.0,3756809.0,2055000.0,87.0,36.6,155.0,5.7,89.0,51.0,2020,8,15,2020-08-15
4138,Toronto C13,71.0,99058531.0,1395191.0,1075000.0,144.0,57.3,151.0,2.0,99.0,29.0,2020,8,15,2020-08-15
4139,Toronto C14,125.0,124540502.0,996324.0,698800.0,271.0,53.4,332.0,2.3,99.0,27.0,2020,8,15,2020-08-15
4140,Toronto C15,145.0,117565500.0,810797.0,665000.0,353.0,57.3,349.0,1.9,100.0,25.0,2020,8,15,2020-08-15
4141,Toronto East,985.0,903704478.0,917466.0,860000.0,1663.0,65.9,1144.0,1.1,106.0,18.0,2020,8,15,2020-08-15
4142,Toronto E01,85.0,100552564.0,1182971.0,1125000.0,158.0,65.1,88.0,0.8,112.0,14.0,2020,8,15,2020-08-15
4143,Toronto E02,83.0,111455668.0,1342839.0,1225000.0,161.0,56.1,90.0,1.1,108.0,11.0,2020,8,15,2020-08-15
4144,Toronto E03,114.0,128776599.0,1129619.0,1095393.0,176.0,63.9,116.0,1.1,109.0,17.0,2020,8,15,2020-08-15
4145,Toronto E04,128.0,101096202.0,789814.0,810000.0,197.0,71.4,108.0,0.9,106.0,16.0,2020,8,15,2020-08-15
4146,Toronto E05,101.0,87093744.0,862314.0,858000.0,161.0,68.6,125.0,1.2,103.0,22.0,2020,8,15,2020-08-15
4147,Toronto E06,49.0,50677900.0,1034243.0,930000.0,64.0,61.3,54.0,1.5,101.0,22.0,2020,8,15,2020-08-15
4148,Toronto E07,90.0,62821476.0,698016.0,686900.0,154.0,69.4,125.0,1.1,105.0,23.0,2020,8,15,2020-08-15
4149,Toronto E08,64.0,57735466.0,902117.0,860000.0,130.0,59.3,116.0,1.7,103.0,28.0,2020,8,15,2020-08-15
4150,Toronto E09,112.0,80796774.0,721400.0,766500.0,200.0,70.3,140.0,0.9,105.0,17.0,2020,8,15,2020-08-15
4151,Toronto E10,69.0,64418088.0,933595.0,912000.0,103.0,66.1,79.0,1.5,104.0,19.0,2020,8,15,2020-08-15
4152,TRREB Total,11083.0,10648237246.0,960772.0,830251.0,20420.0,60.4,18167.0,1.7,101.0,22.0,2020,9,15,2020-09-15
4153,City of Toronto Total,3555.0,3633390955.0,1022051.0,840000.0,8689.0,54.6,8586.0,1.8,102.0,23.0,2020,9,15,2020-09-15
4154,Toronto West,1011.0,955059386.0,944668.0,840000.0,2088.0,60.6,1846.0,1.5,103.0,22.0,2020,9,15,2020-09-15
4155,Toronto W01,59.0,68253056.0,1156831.0,999000.0,135.0,58.5,104.0,1.2,108.0,16.0,2020,9,15,2020-09-15
4156,Toronto W02,104.0,119989977.0,1153750.0,1065000.0,215.0,68.5,126.0,0.9,108.0,13.0,2020,9,15,2020-09-15
4157,Toronto W03,90.0,79135862.0,879287.0,870000.0,182.0,66.2,110.0,1.1,106.0,17.0,2020,9,15,2020-09-15
4158,Toronto W04,92.0,75730319.0,823156.0,776750.0,231.0,57.5,232.0,1.8,101.0,30.0,2020,9,15,2020-09-15
4159,Toronto W05,131.0,95743263.0,730865.0,770000.0,233.0,64.6,240.0,1.6,102.0,23.0,2020,9,15,2020-09-15
4160,Toronto W06,174.0,153920487.0,884601.0,782000.0,386.0,55.0,403.0,1.9,101.0,23.0,2020,9,15,2020-09-15
4161,Toronto W07,32.0,39691711.0,1240366.0,1212500.0,68.0,58.1,50.0,1.5,102.0,16.0,2020,9,15,2020-09-15
4162,Toronto W08,195.0,220368795.0,1130096.0,850000.0,398.0,58.2,372.0,1.7,101.0,25.0,2020,9,15,2020-09-15
4163,Toronto W09,53.0,47070600.0,888125.0,950000.0,98.0,60.6,92.0,1.8,107.0,27.0,2020,9,15,2020-09-15
4164,Toronto W10,81.0,55155316.0,680930.0,635000.0,142.0,67.7,117.0,1.2,101.0,19.0,2020,9,15,2020-09-15
4165,Toronto Central,1501.0,1702921089.0,1134524.0,770000.0,4793.0,47.1,5461.0,2.4,100.0,28.0,2020,9,15,2020-09-15
4166,Toronto C01,437.0,387318755.0,886313.0,700000.0,1686.0,42.8,1926.0,2.5,101.0,30.0,2020,9,15,2020-09-15
4167,Toronto C02,82.0,138571000.0,1689890.0,1315000.0,279.0,42.3,354.0,3.0,100.0,29.0,2020,9,15,2020-09-15
4168,Toronto C03,57.0,105845017.0,1856930.0,1200000.0,128.0,55.1,122.0,1.9,102.0,17.0,2020,9,15,2020-09-15
4169,Toronto C04,73.0,163530316.0,2240141.0,1955000.0,186.0,51.8,193.0,2.2,101.0,15.0,2020,9,15,2020-09-15
4170,Toronto C06,39.0,40640653.0,1042068.0,1050000.0,82.0,51.3,84.0,2.1,101.0,24.0,2020,9,15,2020-09-15
4171,Toronto C07,97.0,104705980.0,1079443.0,760000.0,263.0,51.0,302.0,2.3,99.0,26.0,2020,9,15,2020-09-15
4172,Toronto C08,186.0,139711621.0,751138.0,647500.0,808.0,41.7,935.0,2.5,100.0,30.0,2020,9,15,2020-09-15
4173,Toronto C09,29.0,70682104.0,2437314.0,2398000.0,99.0,48.5,106.0,2.7,101.0,17.0,2020,9,15,2020-09-15
4174,Toronto C10,75.0,80696729.0,1075956.0,776500.0,208.0,50.9,245.0,1.9,102.0,22.0,2020,9,15,2020-09-15
4175,Toronto C11,29.0,27767400.0,957497.0,720000.0,89.0,57.3,85.0,1.8,99.0,18.0,2020,9,15,2020-09-15
4176,Toronto C12,36.0,114442211.0,3178950.0,2550000.0,105.0,38.5,169.0,5.3,95.0,66.0,2020,9,15,2020-09-15
4177,Toronto C13,89.0,89378943.0,1004258.0,799000.0,175.0,58.6,156.0,1.9,99.0,22.0,2020,9,15,2020-09-15
4178,Toronto C14,116.0,109021109.0,939837.0,660500.0,328.0,52.3,387.0,2.4,100.0,36.0,2020,9,15,2020-09-15
4179,Toronto C15,156.0,130609251.0,837239.0,666000.0,357.0,55.8,397.0,2.0,100.0,26.0,2020,9,15,2020-09-15
4180,Toronto East,1043.0,975410480.0,935197.0,891000.0,1808.0,65.7,1279.0,1.1,106.0,16.0,2020,9,15,2020-09-15
4181,Toronto E01,121.0,147049275.0,1215283.0,1205000.0,215.0,64.0,106.0,0.8,112.0,14.0,2020,9,15,2020-09-15
4182,Toronto E02,92.0,115157361.0,1251710.0,1150000.0,185.0,56.3,118.0,1.1,105.0,14.0,2020,9,15,2020-09-15
4183,Toronto E03,121.0,135969474.0,1123715.0,1058000.0,225.0,64.0,131.0,1.1,110.0,15.0,2020,9,15,2020-09-15
4184,Toronto E04,113.0,91700671.0,811510.0,854800.0,171.0,72.1,106.0,0.9,108.0,15.0,2020,9,15,2020-09-15
4185,Toronto E05,105.0,80244026.0,764229.0,670000.0,162.0,68.7,125.0,1.2,103.0,19.0,2020,9,15,2020-09-15
4186,Toronto E06,42.0,44061200.0,1049076.0,982250.0,91.0,62.6,75.0,1.4,104.0,16.0,2020,9,15,2020-09-15
4187,Toronto E07,99.0,78515881.0,793090.0,818000.0,144.0,69.2,131.0,1.1,105.0,18.0,2020,9,15,2020-09-15
4188,Toronto E08,77.0,69443076.0,901858.0,833000.0,131.0,60.6,125.0,1.6,104.0,18.0,2020,9,15,2020-09-15
4189,Toronto E09,98.0,73553007.0,750541.0,817500.0,242.0,64.8,195.0,1.0,103.0,16.0,2020,9,15,2020-09-15
4190,Toronto E10,85.0,78889621.0,928113.0,895000.0,133.0,68.1,79.0,1.3,104.0,17.0,2020,9,15,2020-09-15
4191,TRREB Total,10563.0,10228338548.0,968318.0,830000.0,17802.0,59.9,17313.0,1.7,101.0,24.0,2020,10,15,2020-10-15
4192,City of Toronto Total,3514.0,3605098740.0,1025925.0,836100.0,7823.0,52.3,8623.0,1.9,102.0,25.0,2020,10,15,2020-10-15
4193,Toronto West,1017.0,969644903.0,953436.0,840000.0,1906.0,59.1,1789.0,1.6,102.0,24.0,2020,10,15,2020-10-15
4194,Toronto W01,60.0,73525823.0,1225430.0,1236500.0,120.0,56.9,101.0,1.3,106.0,29.0,2020,10,15,2020-10-15
4195,Toronto W02,117.0,137451159.0,1174796.0,1050820.0,202.0,67.1,122.0,0.9,105.0,15.0,2020,10,15,2020-10-15
4196,Toronto W03,82.0,73295582.0,893849.0,876630.0,146.0,64.2,116.0,1.1,105.0,18.0,2020,10,15,2020-10-15
4197,Toronto W04,108.0,94035388.0,870698.0,797750.0,198.0,56.2,227.0,1.8,101.0,26.0,2020,10,15,2020-10-15
4198,Toronto W05,138.0,93131276.0,674864.0,681000.0,196.0,65.5,187.0,1.5,101.0,26.0,2020,10,15,2020-10-15
4199,Toronto W06,162.0,140958955.0,870117.0,791500.0,351.0,53.7,367.0,2.0,100.0,28.0,2020,10,15,2020-10-15
4200,Toronto W07,27.0,40151526.0,1487094.0,1403888.0,53.0,56.4,53.0,1.6,102.0,28.0,2020,10,15,2020-10-15
4201,Toronto W08,189.0,211122268.0,1117049.0,950000.0,411.0,55.9,395.0,1.7,101.0,25.0,2020,10,15,2020-10-15
4202,Toronto W09,50.0,45881425.0,917629.0,925000.0,85.0,59.9,88.0,1.8,103.0,20.0,2020,10,15,2020-10-15
4203,Toronto W10,84.0,60091501.0,715375.0,787500.0,144.0,64.2,133.0,1.3,101.0,22.0,2020,10,15,2020-10-15
4204,Toronto Central,1489.0,1708775933.0,1147600.0,797000.0,4298.0,44.2,5593.0,2.6,100.0,30.0,2020,10,15,2020-10-15
4205,Toronto C01,420.0,354428403.0,843877.0,692650.0,1511.0,38.9,2012.0,2.8,100.0,34.0,2020,10,15,2020-10-15
4206,Toronto C02,88.0,145744483.0,1656187.0,1299500.0,248.0,40.5,340.0,3.2,101.0,24.0,2020,10,15,2020-10-15
4207,Toronto C03,70.0,117835150.0,1683359.0,1402509.0,114.0,55.4,120.0,1.9,102.0,18.0,2020,10,15,2020-10-15
4208,Toronto C04,102.0,212320367.0,2081572.0,1783750.0,173.0,52.6,180.0,2.1,100.0,25.0,2020,10,15,2020-10-15
4209,Toronto C06,29.0,33611900.0,1159031.0,1100000.0,84.0,47.4,85.0,2.2,99.0,31.0,2020,10,15,2020-10-15
4210,Toronto C07,100.0,119058525.0,1190585.0,1050000.0,263.0,49.1,321.0,2.4,100.0,30.0,2020,10,15,2020-10-15
4211,Toronto C08,190.0,143592597.0,755751.0,645000.0,693.0,38.3,953.0,2.9,99.0,37.0,2020,10,15,2020-10-15
4212,Toronto C09,35.0,81945600.0,2341303.0,1929000.0,90.0,45.6,112.0,2.9,101.0,22.0,2020,10,15,2020-10-15
4213,Toronto C10,80.0,89886523.0,1123582.0,909500.0,199.0,47.4,242.0,2.1,100.0,25.0,2020,10,15,2020-10-15
4214,Toronto C11,39.0,42594775.0,1092174.0,595000.0,93.0,56.3,97.0,1.9,101.0,23.0,2020,10,15,2020-10-15
4215,Toronto C12,33.0,87593050.0,2654335.0,1800000.0,82.0,39.7,169.0,5.2,96.0,48.0,2020,10,15,2020-10-15
4216,Toronto C13,74.0,80484196.0,1087624.0,773000.0,152.0,57.8,167.0,1.9,99.0,26.0,2020,10,15,2020-10-15
4217,Toronto C14,108.0,102290688.0,947136.0,657500.0,278.0,49.8,390.0,2.5,99.0,27.0,2020,10,15,2020-10-15
4218,Toronto C15,121.0,97389676.0,804873.0,675000.0,318.0,52.2,405.0,2.1,99.0,29.0,2020,10,15,2020-10-15
4219,Toronto East,1008.0,926677904.0,919323.0,874000.0,1619.0,64.4,1241.0,1.1,105.0,20.0,2020,10,15,2020-10-15
4220,Toronto E01,107.0,129765192.0,1212759.0,1126000.0,196.0,61.7,117.0,0.9,109.0,13.0,2020,10,15,2020-10-15
4221,Toronto E02,114.0,152985712.0,1341980.0,1127500.0,191.0,56.2,114.0,1.1,104.0,17.0,2020,10,15,2020-10-15
4222,Toronto E03,117.0,122251125.0,1044881.0,1000000.0,186.0,62.0,126.0,1.1,106.0,17.0,2020,10,15,2020-10-15
4223,Toronto E04,106.0,78471008.0,740293.0,780000.0,182.0,69.5,125.0,0.9,104.0,17.0,2020,10,15,2020-10-15
4224,Toronto E05,70.0,55500366.0,792862.0,719400.0,128.0,66.6,128.0,1.2,103.0,24.0,2020,10,15,2020-10-15
4225,Toronto E06,52.0,46950960.0,902903.0,810000.0,87.0,61.5,68.0,1.4,104.0,21.0,2020,10,15,2020-10-15
4226,Toronto E07,84.0,64006008.0,761976.0,788500.0,151.0,65.9,140.0,1.2,105.0,22.0,2020,10,15,2020-10-15
4227,Toronto E08,79.0,63376208.0,802230.0,779000.0,113.0,61.4,105.0,1.6,101.0,23.0,2020,10,15,2020-10-15
4228,Toronto E09,122.0,85834471.0,703561.0,766500.0,164.0,64.2,159.0,1.1,103.0,23.0,2020,10,15,2020-10-15
4229,Toronto E10,77.0,70459251.0,915055.0,930000.0,110.0,68.4,84.0,1.2,103.0,20.0,2020,10,15,2020-10-15
4230,TRREB Total,8766.0,8376919864.0,955615.0,830000.0,11545.0,59.8,13798.0,1.6,101.0,28.0,2020,11,15,2020-11-15
4231,City of Toronto Total,3032.0,2969008105.0,979224.0,793500.0,5106.0,51.3,7286.0,2.0,101.0,31.0,2020,11,15,2020-11-15
4232,Toronto West,837.0,754731043.0,901710.0,800000.0,1297.0,57.9,1521.0,1.6,101.0,27.0,2020,11,15,2020-11-15
4233,Toronto W01,57.0,52528608.0,921555.0,685000.0,85.0,55.9,77.0,1.3,101.0,25.0,2020,11,15,2020-11-15
4234,Toronto W02,96.0,104881764.0,1092518.0,1044000.0,126.0,66.5,95.0,0.9,105.0,18.0,2020,11,15,2020-11-15
4235,Toronto W03,68.0,58124199.0,854768.0,858500.0,88.0,62.3,89.0,1.2,104.0,21.0,2020,11,15,2020-11-15
4236,Toronto W04,80.0,57895002.0,723688.0,670750.0,127.0,55.4,195.0,1.9,100.0,31.0,2020,11,15,2020-11-15
4237,Toronto W05,98.0,73051589.0,745424.0,785250.0,150.0,64.0,180.0,1.6,101.0,29.0,2020,11,15,2020-11-15
4238,Toronto W06,130.0,118280536.0,909850.0,807500.0,241.0,51.7,331.0,2.1,100.0,31.0,2020,11,15,2020-11-15
4239,Toronto W07,20.0,30180499.0,1509025.0,1530000.0,40.0,55.4,51.0,1.6,105.0,20.0,2020,11,15,2020-11-15
4240,Toronto W08,175.0,168171158.0,960978.0,680000.0,264.0,55.6,315.0,1.7,100.0,30.0,2020,11,15,2020-11-15
4241,Toronto W09,46.0,46718788.0,1015626.0,957500.0,83.0,58.2,81.0,1.8,101.0,29.0,2020,11,15,2020-11-15
4242,Toronto W10,67.0,44898900.0,670133.0,630000.0,93.0,63.0,107.0,1.3,99.0,26.0,2020,11,15,2020-11-15
4243,Toronto Central,1348.0,1440734791.0,1068794.0,719000.0,2732.0,43.1,4803.0,2.8,99.0,39.0,2020,11,15,2020-11-15
4244,Toronto C01,418.0,333093124.0,796874.0,656150.0,942.0,37.8,1735.0,3.1,99.0,42.0,2020,11,15,2020-11-15
4245,Toronto C02,82.0,125818517.0,1534372.0,1250000.0,149.0,40.2,279.0,3.3,99.0,39.0,2020,11,15,2020-11-15
4246,Toronto C03,49.0,84640731.0,1727362.0,1400000.0,77.0,55.1,103.0,1.9,101.0,31.0,2020,11,15,2020-11-15
4247,Toronto C04,66.0,127588026.0,1933152.0,1739000.0,112.0,51.6,142.0,2.1,99.0,28.0,2020,11,15,2020-11-15
4248,Toronto C06,32.0,34274500.0,1071078.0,1152500.0,59.0,46.7,70.0,2.2,102.0,31.0,2020,11,15,2020-11-15
4249,Toronto C07,87.0,94870248.0,1090463.0,751000.0,169.0,48.1,288.0,2.5,97.0,35.0,2020,11,15,2020-11-15
4250,Toronto C08,178.0,130035890.0,730539.0,637500.0,442.0,36.6,826.0,3.2,99.0,41.0,2020,11,15,2020-11-15
4251,Toronto C09,23.0,62197900.0,2704257.0,2120000.0,43.0,44.4,95.0,3.0,96.0,33.0,2020,11,15,2020-11-15
